season,player_id,games,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,fantasy_points,fantasy_points_ppr,calculated_points,position,passing_yards_per_game,passing_tds_per_game,interceptions_per_game,rushing_yards_per_game,rushing_tds_per_game,receptions_per_game,targets_per_game,receiving_yards_per_game,receiving_tds_per_game,fantasy_points_per_game,calculated_points_per_game
2017,00-0025549,11,0.0,0,0.0,0.0,0,13,24,130.0,1,19.0,32.0,25.5,TE,0.0,0.0,0.0,0.0,0.0,1.1818181818181819,2.1818181818181817,11.818181818181818,0.09090909090909091,1.7272727272727273,2.3181818181818183
2018,00-0025580,1,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,0.0,PK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017,00-0025708,4,861.0,4,5.0,9.0,0,0,0,0.0,0,41.34,41.34,61.339999999999996,QB,215.25,1.0,1.25,2.25,0.0,0.0,0.0,0.0,0.0,10.335,15.334999999999999
2019,00-0025708,6,659.0,4,0.0,-1.0,0,0,0,0.0,0,42.26,42.26,42.26,QB,109.83333333333333,0.6666666666666666,0.0,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,7.043333333333333,7.043333333333333
2019,00-0025825,3,11.0,0,0.0,0.0,0,0,0,0.0,0,0.44,0.44,0.44,PN,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14666666666666667,0.14666666666666667
2020,00-0025825,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,PN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,00-0025944,1,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,0.0,PK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017,00-0026019,8,0.0,0,0.0,56.0,0,33,39,200.0,0,25.6,58.6,42.1,RB,0.0,0.0,0.0,7.0,0.0,4.125,4.875,25.0,0.0,3.2,5.2625
2017,00-0026035,15,0.0,0,0.0,0.0,0,61,86,659.0,2,77.9,138.9,108.4,WR,0.0,0.0,0.0,0.0,0.0,4.066666666666666,5.733333333333333,43.93333333333333,0.13333333333333333,5.193333333333333,7.2266666666666675
2018,00-0026035,15,28.0,1,0.0,-2.0,0,59,79,575.0,1,68.42,127.42,97.92,WR,1.8666666666666667,0.06666666666666667,0.0,-0.13333333333333333,0.0,3.933333333333333,5.266666666666667,38.333333333333336,0.06666666666666667,4.561333333333334,6.5280000000000005
2019,00-0026035,15,19.0,1,0.0,0.0,0,62,97,678.0,1,78.56,140.56,109.56,WR,1.2666666666666666,0.06666666666666667,0.0,0.0,0.0,4.133333333333334,6.466666666666667,45.2,0.06666666666666667,5.237333333333334,7.304
2020,00-0026035,14,0.0,0,0.0,2.0,0,46,69,602.0,0,60.4,106.4,83.4,WR,0.0,0.0,0.0,0.14285714285714285,0.0,3.2857142857142856,4.928571428571429,43.0,0.0,4.314285714285714,5.957142857142857
2021,00-0026035,8,0.0,0,0.0,0.0,0,24,38,248.0,3,44.8,68.8,54.8,WR,0.0,0.0,0.0,0.0,0.0,3.0,4.75,31.0,0.375,5.6,6.85
2017,00-0026069,12,0.0,0,0.0,247.0,1,14,17,78.0,0,36.5,50.5,45.5,RB,0.0,0.0,0.0,20.583333333333332,0.08333333333333333,1.1666666666666667,1.4166666666666667,6.5,0.0,3.0416666666666665,3.7916666666666665
2017,00-0026143,16,4095.0,20,12.0,143.0,0,0,0,0.0,0,228.1,228.1,282.1,QB,255.9375,1.25,0.75,8.9375,0.0,0.0,0.0,0.0,0.0,14.25625,17.63125
2018,00-0026143,16,4924.0,35,7.0,125.0,3,1,1,5.0,1,353.96000000000004,354.96000000000004,388.46000000000004,QB,307.75,2.1875,0.4375,7.8125,0.1875,0.0625,0.0625,0.3125,0.0625,22.122500000000002,24.278750000000002
2019,00-0026143,15,4466.0,26,14.0,147.0,1,0,0,0.0,0,267.34000000000003,267.34000000000003,331.34,QB,297.73333333333335,1.7333333333333334,0.9333333333333333,9.8,0.06666666666666667,0.0,0.0,0.0,0.0,17.82266666666667,22.089333333333332
2020,00-0026143,16,4581.0,26,11.0,92.0,2,0,0,0.0,0,282.44,282.44,330.44,QB,286.3125,1.625,0.6875,5.75,0.125,0.0,0.0,0.0,0.0,17.6525,20.6525
2021,00-0026143,17,3968.0,20,12.0,82.0,1,0,0,0.0,0,222.92,222.92,276.92,QB,233.41176470588235,1.1764705882352942,0.7058823529411765,4.823529411764706,0.058823529411764705,0.0,0.0,0.0,0.0,13.112941176470587,16.289411764705882
2022,00-0026143,12,3057.0,14,13.0,70.0,1,0,0,0.0,0,155.28,155.28,217.28,QB,254.75,1.1666666666666667,1.0833333333333333,5.833333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,12.94,18.106666666666666
2017,00-0026144,1,0.0,0,0.0,-2.0,0,0,0,0.0,0,-0.2,-0.2,-0.2,RB,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2
2017,00-0026153,15,0.0,0,0.0,680.0,6,8,15,52.0,1,109.2,117.2,119.2,RB,0.0,0.0,0.0,45.333333333333336,0.4,0.5333333333333333,1.0,3.466666666666667,0.06666666666666667,7.28,7.946666666666667
2018,00-0026153,3,0.0,0,0.0,17.0,0,0,0,0.0,0,1.7000000000000002,1.7000000000000002,1.7000000000000002,RB,0.0,0.0,0.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.5666666666666668,0.5666666666666668
2017,00-0026158,16,3141.0,18,13.0,54.0,1,0,0,0.0,0,185.04,185.04,235.04,QB,196.3125,1.125,0.8125,3.375,0.0625,0.0,0.0,0.0,0.0,11.565,14.69
2018,00-0026158,9,2465.0,12,6.0,45.0,0,0,0,0.0,0,137.1,137.1,163.10000000000002,QB,273.8888888888889,1.3333333333333333,0.6666666666666666,5.0,0.0,0.0,0.0,0.0,0.0,15.233333333333333,18.122222222222224
2019,00-0026158,8,1822.0,6,5.0,20.0,0,0,0,0.0,0,84.88,84.88,108.88,QB,227.75,0.75,0.625,2.5,0.0,0.0,0.0,0.0,0.0,10.61,13.61
2020,00-0026158,5,864.0,6,3.0,22.0,0,0,0,0.0,0,54.760000000000005,54.760000000000005,66.76,QB,172.8,1.2,0.6,4.4,0.0,0.0,0.0,0.0,0.0,10.952000000000002,13.352
2021,00-0026158,2,338.0,3,0.0,3.0,0,0,0,0.0,0,23.82,23.82,25.82,QB,169.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,11.91,12.91
2022,00-0026158,5,1051.0,5,3.0,6.0,0,0,0,0.0,0,48.64,48.64,68.63999999999999,QB,210.2,1.0,0.6,1.2,0.0,0.0,0.0,0.0,0.0,9.728,13.727999999999998
2023,00-0026158,5,1616.0,13,8.0,2.0,0,0,0,0.0,0,100.84,100.84,132.83999999999997,QB,323.2,2.6,1.6,0.4,0.0,0.0,0.0,0.0,0.0,20.168,26.567999999999994
2017,00-0026164,4,0.0,0,0.0,114.0,0,5,6,43.0,0,15.700000000000001,20.700000000000003,18.2,RB,0.0,0.0,0.0,28.5,0.0,1.25,1.5,10.75,0.0,3.9250000000000003,4.55
2017,00-0026176,14,0.0,0,0.0,0.0,0,53,88,482.0,6,84.2,137.2,110.7,WR,0.0,0.0,0.0,0.0,0.0,3.7857142857142856,6.285714285714286,34.42857142857143,0.42857142857142855,6.014285714285714,7.9071428571428575
2018,00-0026176,15,0.0,0,0.0,-2.0,0,63,88,739.0,3,93.7,156.70000000000002,123.2,WR,0.0,0.0,0.0,-0.13333333333333333,0.0,4.2,5.866666666666666,49.266666666666666,0.2,6.246666666666667,8.213333333333333
2017,00-0026184,12,0.0,0,0.0,381.0,2,37,45,293.0,1,83.4,120.4,103.9,RB,0.0,0.0,0.0,31.75,0.16666666666666666,3.0833333333333335,3.75,24.416666666666668,0.08333333333333333,6.95,8.658333333333333
2017,00-0026189,14,0.0,0,0.0,38.0,0,50,90,668.0,3,88.60000000000001,138.6,113.6,WR,0.0,0.0,0.0,2.7142857142857144,0.0,3.5714285714285716,6.428571428571429,47.714285714285715,0.21428571428571427,6.328571428571429,8.114285714285714
2018,00-0026189,12,0.0,0,0.0,29.0,1,41,74,774.0,4,110.3,151.3,130.8,WR,0.0,0.0,0.0,2.4166666666666665,0.08333333333333333,3.4166666666666665,6.166666666666667,64.5,0.3333333333333333,9.191666666666666,10.9
2019,00-0026189,2,0.0,0,0.0,0.0,0,9,10,159.0,2,27.9,36.9,32.4,WR,0.0,0.0,0.0,0.0,0.0,4.5,5.0,79.5,1.0,13.95,16.2
2020,00-0026189,5,0.0,0,0.0,12.0,0,14,26,236.0,1,30.8,44.800000000000004,37.8,WR,0.0,0.0,0.0,2.4,0.0,2.8,5.2,47.2,0.2,6.16,7.56
2021,00-0026189,14,0.0,0,0.0,4.0,0,20,34,454.0,2,55.800000000000004,75.80000000000001,67.80000000000001,WR,0.0,0.0,0.0,0.2857142857142857,0.0,1.4285714285714286,2.4285714285714284,32.42857142857143,0.14285714285714285,3.985714285714286,4.842857142857143
2022,00-0026189,7,0.0,0,0.0,0.0,0,9,17,153.0,0,15.3,24.3,19.8,WR,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,2.4285714285714284,21.857142857142858,0.0,2.185714285714286,2.8285714285714287
2017,00-0026197,2,0.0,0,0.0,-5.0,0,0,0,0.0,0,-0.5,-0.5,-0.5,QB,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,-0.25,-0.25
2018,00-0026197,1,29.0,0,0.0,3.0,0,0,0,0.0,0,1.46,1.46,1.46,QB,29.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.46,1.46
2020,00-0026197,3,248.0,2,0.0,-2.0,1,0,0,0.0,0,23.72,23.72,23.720000000000002,QB,82.66666666666667,0.6666666666666666,0.0,-0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,7.906666666666666,7.906666666666667
2021,00-0026197,4,82.0,0,0.0,0.0,0,0,0,0.0,0,3.2800000000000002,3.2800000000000002,3.2800000000000002,QB,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8200000000000001,0.8200000000000001
2022,00-0026197,2,0.0,0,0.0,-5.0,0,0,0,0.0,0,-0.5,-0.5,-0.5,QB,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,-0.25,-0.25
2017,00-0026201,9,0.0,0,0.0,0.0,0,30,44,286.0,0,28.6,58.6,43.6,TE,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,4.888888888888889,31.77777777777778,0.0,3.177777777777778,4.844444444444445
2017,00-0026213,13,0.0,0,0.0,296.0,1,23,28,129.0,0,44.5,67.5,60.0,RB,0.0,0.0,0.0,22.76923076923077,0.07692307692307693,1.7692307692307692,2.1538461538461537,9.923076923076923,0.0,3.423076923076923,4.615384615384615
2018,00-0026213,2,0.0,0,0.0,7.0,0,2,3,7.0,0,1.4,3.4,2.4000000000000004,RB,0.0,0.0,0.0,3.5,0.0,1.0,1.5,3.5,0.0,0.7,1.2000000000000002
2017,00-0026224,1,0.0,0,0.0,0.0,0,1,3,8.0,0,0.8,1.8,1.3,WR,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0,0.8,1.3
2019,00-0026293,1,0.0,0,0.0,0.0,0,0,0,0.0,0,6.0,6.0,0.0,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2018,00-0026300,4,590.0,3,4.0,120.0,1,0,0,0.0,0,49.6,49.6,61.6,QB,147.5,0.75,1.0,30.0,0.25,0.0,0.0,0.0,0.0,12.4,15.4
2021,00-0026300,4,638.0,5,2.0,28.0,0,0,0,0.0,0,46.32,46.32,52.31999999999999,QB,159.5,1.25,0.5,7.0,0.0,0.0,0.0,0.0,0.0,11.58,13.079999999999998
2022,00-0026300,1,10.0,0,0.0,3.0,0,0,0,0.0,0,0.7000000000000001,0.7000000000000001,0.7000000000000001,QB,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.7000000000000001
2017,00-0026345,8,0.0,0,0.0,0.0,0,40,67,500.0,0,50.0,90.0,70.0,WR,0.0,0.0,0.0,0.0,0.0,5.0,8.375,62.5,0.0,6.25,8.75
2018,00-0026345,8,0.0,0,0.0,0.0,0,24,46,286.0,1,34.6,58.599999999999994,46.6,WR,0.0,0.0,0.0,0.0,0.0,3.0,5.75,35.75,0.125,4.325,5.825
2017,00-0026498,16,4446.0,29,10.0,98.0,0,0,0,0.0,0,273.64,273.64,323.64000000000004,QB,277.875,1.8125,0.625,6.125,0.0,0.0,0.0,0.0,0.0,17.1025,20.227500000000003
2018,00-0026498,16,3777.0,21,11.0,71.0,0,0,0,0.0,0,212.18,212.18,264.18000000000006,QB,236.0625,1.3125,0.6875,4.4375,0.0,0.0,0.0,0.0,0.0,13.26125,16.511250000000004
2019,00-0026498,8,2499.0,19,5.0,66.0,0,0,0,0.0,0,166.56,166.56,192.56,QB,312.375,2.375,0.625,8.25,0.0,0.0,0.0,0.0,0.0,20.82,24.07
2020,00-0026498,16,4084.0,26,10.0,112.0,0,0,1,0.0,0,260.56,260.56,298.56,QB,255.25,1.625,0.625,7.0,0.0,0.0,0.0625,0.0,0.0,16.285,18.66
2021,00-0026498,17,4886.0,41,17.0,43.0,0,0,0,0.0,0,329.74,329.74,397.74,QB,287.4117647058824,2.411764705882353,1.0,2.5294117647058822,0.0,0.0,0.0,0.0,0.0,19.396470588235296,23.396470588235296
2022,00-0026498,9,2087.0,10,8.0,9.0,1,0,0,0.0,0,108.38000000000001,108.38000000000001,146.38000000000002,QB,231.88888888888889,1.1111111111111112,0.8888888888888888,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,12.042222222222223,16.264444444444447
2023,00-0026498,15,3965.0,24,11.0,65.0,0,0,0,0.0,0,243.1,243.1,283.1,QB,264.3333333333333,1.6,0.7333333333333333,4.333333333333333,0.0,0.0,0.0,0.0,0.0,16.206666666666667,18.873333333333335
2017,00-0026544,1,0.0,0,0.0,-2.0,0,0,0,0.0,0,-0.2,-0.2,-0.2,QB,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2
2018,00-0026544,4,515.0,3,2.0,3.0,0,1,1,8.0,0,29.700000000000003,30.700000000000003,38.199999999999996,QB,128.75,0.75,0.5,0.75,0.0,0.25,0.25,2.0,0.0,7.425000000000001,9.549999999999999
2019,00-0026544,3,435.0,3,2.0,6.0,0,0,0,0.0,0,26.000000000000004,26.000000000000004,34.00000000000001,QB,145.0,1.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,8.666666666666668,11.333333333333336
2020,00-0026544,4,264.0,1,2.0,16.0,0,0,0,0.0,0,12.16,12.16,20.160000000000004,QB,66.0,0.25,0.5,4.0,0.0,0.0,0.0,0.0,0.0,3.04,5.040000000000001
2021,00-0026544,1,0.0,0,0.0,-2.0,0,0,0,0.0,0,-0.2,-0.2,-0.2,QB,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2
2022,00-0026544,3,52.0,1,0.0,4.0,0,0,0,0.0,0,8.48,8.48,6.48,QB,17.333333333333332,0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.8266666666666667,2.16
2017,00-0026625,10,1287.0,4,4.0,4.0,1,0,0,0.0,0,63.88,63.88,81.88000000000001,QB,128.7,0.4,0.4,0.4,0.1,0.0,0.0,0.0,0.0,6.388,8.188
2018,00-0026625,5,7.0,0,0.0,-8.0,0,0,0,0.0,0,-0.52,-0.52,-0.52,QB,1.4,0.0,0.0,-1.6,0.0,0.0,0.0,0.0,0.0,-0.10400000000000001,-0.10400000000000001
2019,00-0026625,4,372.0,4,4.0,2.0,0,0,0,0.0,0,21.080000000000002,21.080000000000002,39.080000000000005,QB,93.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,5.2700000000000005,9.770000000000001
2020,00-0026625,1,130.0,0,1.0,8.0,0,0,0,0.0,0,2.0,2.0,8.0,QB,130.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
2021,00-0026625,5,227.0,1,0.0,-8.0,0,0,0,0.0,0,12.280000000000001,12.280000000000001,12.28,QB,45.4,0.2,0.0,-1.6,0.0,0.0,0.0,0.0,0.0,2.4560000000000004,2.456
2022,00-0026625,1,37.0,0,0.0,0.0,0,0,0,0.0,0,1.48,1.48,1.48,QB,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,1.48
2023,00-0026625,2,231.0,0,2.0,-3.0,0,0,0,0.0,0,4.94,4.94,12.94,QB,115.5,0.0,1.0,-1.5,0.0,0.0,0.0,0.0,0.0,2.47,6.47
2018,00-0026898,2,138.0,0,3.0,8.0,0,0,0,0.0,0,0.31999999999999984,0.31999999999999984,12.32,QB,69.0,0.0,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.15999999999999992,6.16
2017,00-0026901,15,0.0,0,0.0,4.0,0,52,92,748.0,4,99.2,151.20000000000002,125.2,WR,0.0,0.0,0.0,0.26666666666666666,0.0,3.466666666666667,6.133333333333334,49.86666666666667,0.26666666666666666,6.613333333333333,8.346666666666668
2018,00-0026901,1,0.0,0,0.0,0.0,0,0,3,0.0,0,0.0,0.0,0.0,WR,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2017,00-0026983,5,0.0,0,0.0,32.0,1,2,3,47.0,0,13.9,15.9,14.899999999999999,WR,0.0,0.0,0.0,6.4,0.2,0.4,0.6,9.4,0.0,2.7800000000000002,2.9799999999999995
2018,00-0026983,3,0.0,0,0.0,-7.0,0,1,2,9.0,0,0.19999999999999996,1.1999999999999997,0.7,WR,0.0,0.0,0.0,-2.3333333333333335,0.0,0.3333333333333333,0.6666666666666666,3.0,0.0,0.06666666666666665,0.2333333333333333
2017,00-0026986,13,0.0,0,0.0,0.0,0,58,101,618.0,8,113.8,171.8,138.8,WR,0.0,0.0,0.0,0.0,0.0,4.461538461538462,7.769230769230769,47.53846153846154,0.6153846153846154,8.753846153846153,10.676923076923078
2018,00-0026986,16,0.0,0,0.0,0.0,0,54,100,607.0,3,78.7,132.70000000000002,105.7,WR,0.0,0.0,0.0,0.0,0.0,3.375,6.25,37.9375,0.1875,4.91875,6.60625
2019,00-0026986,2,0.0,0,0.0,0.0,0,4,5,22.0,0,2.2,6.199999999999999,4.2,WR,0.0,0.0,0.0,0.0,0.0,2.0,2.5,11.0,0.0,1.1,2.1
2017,00-0026995,12,0.0,0,0.0,0.0,0,40,72,440.0,3,62.00000000000001,102.0,82.0,WR,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,6.0,36.666666666666664,0.25,5.166666666666667,6.833333333333333
2017,00-0027006,12,0.0,0,0.0,0.0,0,20,43,256.0,2,37.6,57.6,47.6,WR,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,3.5833333333333335,21.333333333333332,0.16666666666666666,3.1333333333333333,3.966666666666667
2017,00-0027029,16,0.0,0,0.0,1138.0,6,59,77,448.0,2,204.60000000000002,263.6,236.10000000000002,RB,0.0,0.0,0.0,71.125,0.375,3.6875,4.8125,28.0,0.125,12.787500000000001,14.756250000000001
2018,00-0027029,14,0.0,0,0.0,514.0,3,34,46,238.0,0,93.2,127.2,110.2,RB,0.0,0.0,0.0,36.714285714285715,0.21428571428571427,2.4285714285714284,3.2857142857142856,17.0,0.0,6.6571428571428575,7.871428571428572
2019,00-0027029,13,0.0,0,0.0,465.0,4,28,34,181.0,1,90.60000000000001,118.60000000000001,108.6,RB,0.0,0.0,0.0,35.76923076923077,0.3076923076923077,2.1538461538461537,2.6153846153846154,13.923076923076923,0.07692307692307693,6.96923076923077,8.353846153846153
2020,00-0027029,8,0.0,0,0.0,31.0,0,15,19,101.0,0,13.200000000000001,28.2,20.700000000000003,RB,0.0,0.0,0.0,3.875,0.0,1.875,2.375,12.625,0.0,1.6500000000000001,2.5875000000000004
2017,00-0027057,5,0.0,0,0.0,0.0,0,6,14,81.0,1,14.100000000000001,20.1,17.1,WR,0.0,0.0,0.0,0.0,0.0,1.2,2.8,16.2,0.2,2.8200000000000003,3.4200000000000004
2017,00-0027061,16,0.0,0,0.0,0.0,0,54,86,688.0,2,78.80000000000001,132.8,107.8,TE,0.0,0.0,0.0,0.0,0.0,3.375,5.375,43.0,0.125,4.925000000000001,6.7375
2018,00-0027061,16,0.0,0,0.0,0.0,0,68,101,896.0,6,125.6,193.6,159.60000000000002,TE,0.0,0.0,0.0,0.0,0.0,4.25,6.3125,56.0,0.375,7.85,9.975000000000001
2019,00-0027061,14,0.0,0,0.0,0.0,0,43,65,705.0,9,124.5,167.5,146.0,TE,0.0,0.0,0.0,0.0,0.0,3.0714285714285716,4.642857142857143,50.357142857142854,0.6428571428571429,8.892857142857142,10.428571428571429
2020,00-0027061,15,0.0,0,0.0,0.0,0,37,60,504.0,7,90.4,127.4,110.9,TE,0.0,0.0,0.0,0.0,0.0,2.466666666666667,4.0,33.6,0.4666666666666667,6.026666666666667,7.3933333333333335
2021,00-0027061,16,0.0,0,0.0,0.0,0,48,83,564.0,4,84.4,132.4,104.4,TE,0.0,0.0,0.0,0.0,0.0,3.0,5.1875,35.25,0.25,5.275,6.525
2017,00-0027089,6,0.0,0,0.0,0.0,0,8,17,121.0,1,18.1,26.1,22.1,WR,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.8333333333333335,20.166666666666668,0.16666666666666666,3.016666666666667,3.6833333333333336
2023,00-0027114,1,18.0,0,0.0,0.0,0,0,0,0.0,0,0.72,0.72,0.72,PN,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72
2017,00-0027125,8,0.0,0,0.0,0.0,0,20,35,236.0,2,35.6,55.6,45.6,TE,0.0,0.0,0.0,0.0,0.0,2.5,4.375,29.5,0.25,4.45,5.7
2018,00-0027139,2,0.0,0,0.0,0.0,0,3,3,38.0,0,3.8000000000000003,6.800000000000001,5.300000000000001,TE,0.0,0.0,0.0,0.0,0.0,1.5,1.5,19.0,0.0,1.9000000000000001,2.6500000000000004
2018,00-0027150,12,43.0,0,0.0,107.0,0,74,108,850.0,6,133.42000000000002,207.42000000000002,170.42000000000002,WR,3.5833333333333335,0.0,0.0,8.916666666666666,0.0,6.166666666666667,9.0,70.83333333333333,0.5,11.118333333333334,14.201666666666668
2019,00-0027150,16,47.0,1,0.0,27.0,0,100,153,1117.0,6,156.28,256.28,206.28,WR,2.9375,0.0625,0.0,1.6875,0.0,6.25,9.5625,69.8125,0.375,9.7675,12.8925
2020,00-0027150,6,38.0,0,0.0,22.0,0,21,39,315.0,0,35.220000000000006,56.22,45.72,WR,6.333333333333333,0.0,0.0,3.6666666666666665,0.0,3.5,6.5,52.5,0.0,5.870000000000001,7.62
2017,00-0027215,2,0.0,0,0.0,0.0,0,0,2,0.0,0,0.0,0.0,0.0,TE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018,00-0027215,7,0.0,0,0.0,0.0,0,9,9,91.0,1,15.1,24.1,19.6,TE,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,1.2857142857142858,13.0,0.14285714285714285,2.157142857142857,2.8000000000000003
2017,00-0027321,2,0.0,0,0.0,0.0,0,2,3,2.0,0,0.2,2.2,1.2,0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0,0.0,0.1,0.6
2017,00-0027325,16,0.0,0,0.0,766.0,2,8,8,50.0,1,99.6,107.6,103.60000000000001,RB,0.0,0.0,0.0,47.875,0.125,0.5,0.5,3.125,0.0625,6.225,6.4750000000000005
2018,00-0027325,16,0.0,0,0.0,418.0,5,10,15,67.0,0,76.5,86.5,83.50000000000001,RB,0.0,0.0,0.0,26.125,0.3125,0.625,0.9375,4.1875,0.0,4.78125,5.218750000000001
2018,00-0027440,1,0.0,0,0.0,0.0,0,1,1,12.0,0,1.2000000000000002,2.2,1.7000000000000002,CB,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,1.2000000000000002,1.7000000000000002
2017,00-0027531,14,0.0,0,0.0,382.0,1,21,28,175.0,1,63.7,84.7,78.2,RB,0.0,0.0,0.0,27.285714285714285,0.07142857142857142,1.5,2.0,12.5,0.07142857142857142,4.55,5.585714285714286
2018,00-0027531,13,0.0,0,0.0,385.0,1,12,20,175.0,0,62.0,74.0,68.0,RB,0.0,0.0,0.0,29.615384615384617,0.07692307692307693,0.9230769230769231,1.5384615384615385,13.461538461538462,0.0,4.769230769230769,5.230769230769231
2019,00-0027539,2,0.0,0,0.0,62.0,0,0,0,0.0,0,6.2,6.2,6.2,S,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,3.1,3.1
2020,00-0027647,1,0.0,0,0.0,0.0,0,0,0,0.0,0,6.0,6.0,0.0,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2017,00-0027654,2,0.0,0,0.0,0.0,0,1,2,12.0,0,1.2000000000000002,2.2,1.7000000000000002,WR,0.0,0.0,0.0,0.0,0.0,0.5,1.0,6.0,0.0,0.6000000000000001,0.8500000000000001
2017,00-0027656,13,0.0,0,0.0,0.0,0,69,105,1084.0,8,158.4,227.4,190.9,TE,0.0,0.0,0.0,0.0,0.0,5.3076923076923075,8.076923076923077,83.38461538461539,0.6153846153846154,12.184615384615386,14.684615384615386
2018,00-0027656,13,0.0,0,0.0,0.0,0,47,72,682.0,3,84.20000000000002,131.20000000000002,109.7,TE,0.0,0.0,0.0,0.0,0.0,3.6153846153846154,5.538461538461538,52.46153846153846,0.23076923076923078,6.476923076923078,8.438461538461539
2020,00-0027656,16,0.0,0,0.0,0.0,0,45,77,623.0,7,104.30000000000001,149.3,126.80000000000001,TE,0.0,0.0,0.0,0.0,0.0,2.8125,4.8125,38.9375,0.4375,6.518750000000001,7.925000000000001
2021,00-0027656,12,0.0,0,0.0,0.0,0,55,89,802.0,6,116.2,171.2,143.7,TE,0.0,0.0,0.0,0.0,0.0,4.583333333333333,7.416666666666667,66.83333333333333,0.5,9.683333333333334,11.975
2017,00-0027675,14,0.0,0,0.0,0.0,0,30,48,437.0,1,49.7,79.7,64.7,TE,0.0,0.0,0.0,0.0,0.0,2.142857142857143,3.4285714285714284,31.214285714285715,0.07142857142857142,3.5500000000000003,4.621428571428572
2018,00-0027675,9,0.0,0,0.0,9.0,0,12,13,143.0,3,33.2,45.2,39.2,TE,0.0,0.0,0.0,1.0,0.0,1.3333333333333333,1.4444444444444444,15.88888888888889,0.3333333333333333,3.688888888888889,4.355555555555556
2017,00-0027681,16,0.0,0,0.0,0.0,0,52,89,548.0,3,72.8,124.80000000000001,98.80000000000001,WR,0.0,0.0,0.0,0.0,0.0,3.25,5.5625,34.25,0.1875,4.55,6.175000000000001
2018,00-0027681,4,0.0,0,0.0,0.0,0,12,16,135.0,2,25.5,37.5,31.5,WR,0.0,0.0,0.0,0.0,0.0,3.0,4.0,33.75,0.5,6.375,7.875
2017,00-0027685,12,0.0,0,0.0,0.0,0,47,92,555.0,2,67.5,114.5,91.0,WR,0.0,0.0,0.0,0.0,0.0,3.9166666666666665,7.666666666666667,46.25,0.16666666666666666,5.625,7.583333333333333
2018,00-0027685,12,28.0,1,0.0,53.0,1,71,98,868.0,4,127.22,198.22,162.72000000000003,WR,2.3333333333333335,0.08333333333333333,0.0,4.416666666666667,0.08333333333333333,5.916666666666667,8.166666666666666,72.33333333333333,0.3333333333333333,10.601666666666667,13.560000000000002
